news_id,author,title,description,url,urlToImage,content
296,NULL,"Slovakia starts vaccinating people against Covid-19 - INQUIRER.net","<ol><li>Slovakia starts vaccinating people against Covid-19  INQUIRER.net
</li><li>'Believe in science': EU kicks off COVID-19 vaccine campaign  CTV News
</li><li>Residents of French old people's home given anti-Covid vaccine | AFP  AFP News Agency
</li><l…",https://www.youtube.com/watch?v=7BXlI2VYhDk,https://i.ytimg.com/vi/7BXlI2VYhDk/maxresdefault.jpg,NULL
297,"Rebecca Dyok, Local Journalism Initiative Reporter","Remote BC First Nations to begin getting Moderna's COVID-19 vaccine this week - Burns Lake Lakes District News","<ol><li>Remote BC First Nations to begin getting Moderna's COVID-19 vaccine this week  Burns Lake Lakes District News
</li><li>Norfolk cardiologist takes to social media to boost confidence in COVID-19 vaccine  13News Now
</li><li>Hundreds get first round o…",https://www.burnslakelakesdistrictnews.com/news/remote-b-c-first-nations-to-begin-getting-modernas-covid-19-vaccine-this-week/,https://www.burnslakelakesdistrictnews.com/wp-content/uploads/2020/12/23764208_web1_201228-WLT-ModernaIndigenousCommunityRollout-moderna-vaccine_1-1024x684.jpg,"Several B.C. First Nations are scheduled to receive their first COVID-19 vaccines.
The Moderna vaccine will be offered to everyone aged 18 and over in 10 rural and remote Indigenous communities in B… [+2401 chars]"
298,"McKenzie Stauffer, KUTV","Dec. 28 data: 1,716 new cases, five deaths, 17.5k vaccines administered - KUTV 2News","<ol><li>Dec. 28 data: 1,716 new cases, five deaths, 17.5k vaccines administered  KUTV 2News
</li><li>Utahns ages 75 and older may receive COVID-19 vaccine by mid-February  KSL.com
</li><li>Utahns 75 and older will be first in line for COVID-19 vaccine in ne…",https://kutv.com/news/local/dec-28-data-1716-new-cases-five-deaths-175k-vaccines-administered,https://static-28.sinclairstoryline.com/resources/media/ceedaa82-fe55-4fe9-8c63-6211890792d9-large16x9_AP20352737878086.jpg?1609175087891,NULL
299,NULL,"S'pore begins Covid-19 vaccination exercise | THE BIG STORY - The Straits Times","<ol><li>S'pore begins Covid-19 vaccination exercise | THE BIG STORY  The Straits Times
</li><li>If You Invested $1,000 in Novavax in January, This Is How Much Money You'd Have Now  Motley Fool
</li><li>Coronavirus: Ontario officials discuss ethical framewor…",https://www.youtube.com/watch?v=7ATYjl8ZNXs,https://i.ytimg.com/vi/7ATYjl8ZNXs/maxresdefault.jpg,NULL
300,"Canadian Press","Alaska still deciding when groups will get COVID-19 vaccine - Bowen Island Undercurrent","<ol><li>Alaska still deciding when groups will get COVID-19 vaccine  Bowen Island Undercurrent
</li><li>US nurse tests positive over a week after receiving first dose of Pfizer Covid-19 vaccine  The Straits Times
</li><li>Comparing Canada's COVID-19 vaccina…",https://www.bowenislandundercurrent.com/coronavirus-covid-19-national-news/alaska-still-deciding-when-groups-will-get-covid-19-vaccine-3219484,https://www.vmcdn.ca/f/files/kitchenertoday/images/health-and-fitness/covid-19-village-media.jpg,"ANCHORAGE, Alaska Health officials in Alaska are still determining who will receive the coronavirus vaccine and when because the number of available doses remains limited.
The Alaska Division of Pub… [+1629 chars]"
301,"Igor Bonifacic","Twitter will start removing COVID-19 vaccine misinformation next week","Starting next week, Twitter will begin removing tweets that make false or misleading claims about COVID-19 vaccines. Posts that suggest vaccines can harm or control people, that make false claims about their adverse side-effects or that suggest COVID-19 isn’t…",https://www.engadget.com/twitter-covid-19-vaccine-misinformation-policy-204452958.html,https://o.aolcdn.com/images/dims?resize=1200%2C630&crop=1200%2C630%2C0%2C0&quality=95&image_uri=https%3A%2F%2Fs.yimg.com%2Fos%2Fcreatr-uploaded-images%2F2020-12%2F4c505580-3e49-11eb-bfbf-76c6d8513e08&client=amp-blogside-v2&signature=b02779f018c0a7f9547724bac1d96d531e8cb9b2,"“In the context of a global pandemic, vaccine misinformation presents a significant and growing public health challenge — and we all have a role to play,” the company said. “We are focused on mitigat… [+622 chars]"
302,"Elizabeth Yuko on Vitals, shared by Elizabeth Yuko to Lifehacker","What We Know About Allergic Reactions to the COVID Vaccines","Amid last week’s jubilant news segments featuring frontline healthcare workers getting their first dose of Pfizer’s COVID-19 vaccine came reports that put a damper on the excitement: that some of the vaccine recipients experienced severe allergic reactions fo…",https://vitals.lifehacker.com/what-we-know-about-allergic-reactions-to-the-covid-vacc-1845934680,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/g9u5kdn7n5iacterquch.jpg","Amid last weeks jubilant news segments featuring frontline healthcare workers getting their first dose of Pfizers COVID-19 vaccine came reports that put a damper on the excitement: that some of the v… [+5677 chars]"
303,"Makena Kelly","Twitter says it will start removing COVID-19 vaccine misinformation","Twitter has announced that it will start removing coronavirus vaccine misinformation from its platform, including harmful conspiracy theories related to inoculation efforts.",https://www.theverge.com/2020/12/16/22179074/twitter-coronavirus-misinformation-covid19-vaccine-vaccination-label,https://cdn.vox-cdn.com/thumbor/giU_BUhPLHDoWcncob_qvRxDm-M=/0x146:2040x1214/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/20086268/acastro_200715_1777_twitter_0004.0.jpg,"It may apply labels early in 2021
Illustration by Alex Castro / The Verge
Twitter announced Wednesday that it will remove tweets making false or misleading claims about COVID-19 vaccinations.
Any … [+1496 chars]"
304,"Sarah Perez","Google to add Covid-19 vaccine information panels to Search","Google announced today it’s introducing a new search feature that will surface a list of authorized vaccines in users’ location, as well as informational panels about each individual vaccine. The feature is first being launched in the U.K., which earlier this…",http://techcrunch.com/2020/12/10/google-to-add-covid-19-vaccine-information-panels-to-search/,https://techcrunch.com/wp-content/uploads/2020/11/GettyImages-1229305344.jpg?w=600,"Google announced today it’s introducing a new search feature that will surface a list of authorized vaccines in users’ location, as well as informational panels about each individual vaccine. The fea… [+3156 chars]"
305,"Shoshana Wodinsky","Hackers Illegally Accessed Pfizer's Preliminary Vaccine Data","A cyberattack on servers belonging to the European Medicines Agency—the EU regulatory body responsible COVID-19 vaccine approval—has resulted in the “unlawful access” of internal documents detailing the development of a potential COVID-19 vaccine. Read more...",https://gizmodo.com/hackers-illegally-accessed-pfizers-preliminary-vaccine-1845846341,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/j8hshzbag7jknvbrakny.jpg","A cyberattack on servers belonging to the European Medicines Agencythe EU regulatory body responsible COVID-19 vaccine approvalhas resulted in the unlawful access of internal documents detailing the … [+1853 chars]"
306,"Nicole Wetsman","COVID-19 vaccine monitoring program may be at risk of false reports","A COVID-19 vaccine safety monitoring system could be vulnerable to false reports. Registration is through a QR code given out on a piece of paper.",https://www.theverge.com/2020/12/7/22160066/covid-vaccine-safety-monitoring-security-texting-survey,https://cdn.vox-cdn.com/thumbor/xpl2o5MasJygtIBIzAXO6O-hVrs=/0x355:5000x2973/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/22152017/1229760024.jpg,"People register through QR codes on a slip of paper
Photo by ROBYN BECK/AFP via Getty Images
A text-messaging program to monitor any side effects from the COVID-19 vaccine may be open to manipulati… [+2691 chars]"
307,"Benjamin Mazer","There Should Be a Nobel Prize for Vaccine Logistics","Immunization against Covid-19 is not going perfectly, but at least it's going. Let's give credit where it's due.",https://www.wired.com/story/there-should-be-a-nobel-prize-for-vaccine-logistics/,"https://media.wired.com/photos/5ff4fb087446cc572b7838cf/191:100/w_1280,c_limit/Vaccine-Distribution.jpg","I spent a lot of time last year thinking about how things went wrong. You can understand why. As a physician, the many failures of our public health and medical systems have been especially stinging.… [+4480 chars]"
308,"Megan Molteni","The FDA's Green Light for a Vaccine Might Tank Ongoing Trials","The agency is close to authorizing Pfizer's Covid-19 shot. That raises questions about the fate of study volunteers and lost opportunities to collect their data.",https://www.wired.com/story/the-fdas-green-light-for-a-vaccine-might-tank-ongoing-trials/,"https://media.wired.com/photos/5fd2356c0974393cc0952bae/191:100/w_1280,c_limit/Science_Pfizer_1230009050.jpg","According to the documents released this week, Pfizer researchers plan to tell any study participants who ask whether they received placebo or the vaccine. If that volunteer falls into a group eligib… [+3602 chars]"
309,"Megan Rose Dickey","Uber wants drivers and delivery workers to get priority access to COVID-19 vaccine","Given how reliant many people have become on rideshare drivers and especially delivery workers during the pandemic, Uber is pushing for them to get priority access to the COVID-19 vaccine. Today, Uber CEO Dara Khosrowshahi sent a letter to all 50 governors as…",http://techcrunch.com/2020/12/10/uber-wants-drivers-and-delivery-workers-to-get-priority-access-to-covid-19-vaccine/,https://techcrunch.com/wp-content/uploads/2020/11/GettyImages-1229305401.jpg?w=600,"Given how reliant many people have become on rideshare drivers and especially delivery workers during the pandemic, Uber is pushing for them to get priority access to the COVID-19 vaccine. Today, Ube… [+1862 chars]"
310,"Nicole Wetsman","FDA tells US health providers not to modify COVID-19 vaccine dose schedule","The FDA said US health providers should deliver COVID-19 vaccine doses on schedule, after debate among experts over whether the second shot should be delayed to stretch vaccine supply. UK officials are taking that approach.",https://www.theverge.com/2021/1/5/22214865/covid-vaccine-schedule-doses-fda-uk,https://cdn.vox-cdn.com/thumbor/bdtYi-xP-N77qGepIx4zFA0jKP8=/0x304:4250x2529/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/22215024/1230430316.jpg,"The UK is delaying the second dose
Photo by Thomas Krych/SOPA Images/LightRocket via Getty Images
Health care providers in the United States should stick to the two-dose schedule for both authorize… [+3465 chars]"
311,"Nicole Wetsman","COVID-19 vaccine starts working within two weeks after first shot","The Pfizer and BioNTech COVID-19 vaccine starts working within 10 days, according to data released by the Food and Drug Administration ahead of a meeting December 10th. There are no serious safety concerns.",https://www.theverge.com/2020/12/8/22163146/covid-vaccine-fda-review-safe-effective-time-pfizer-biontech,https://cdn.vox-cdn.com/thumbor/K2fEDhu8M9oqZZ0qgScTkHjrDcU=/0x251:3500x2083/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/22154480/1230010917.jpg,"Staff administer the Pfizer and BioNTech to people in the UK. | Photo by Victoria Jones / Pool / Getty Images

 

 The Pfizer and BioNTech COVID-19 vaccine is safe, effective, and starts working wit… [+3617 chars]"
312,"Ed Cara","FDA Authorizes Moderna Covid-19 Vaccine for Emergency Use","On Friday, the Food and Drug Administration authorized the emergency use of a covid-19 vaccine developed by the Massachusetts-based biotech company Moderna. It’s the second such good news in as many weeks, following the FDA’s authorization of Pfizer and BioNT…",https://gizmodo.com/fda-authorizes-moderna-covid-19-vaccine-for-emergency-u-1845899236,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/nscu7fv0utfgxvbvsgid.jpg","On Friday, the Food and Drug Administration authorized the emergency use of a covid-19 vaccine developed by the Massachusetts-based biotech company Moderna. Its the second such good news in as many w… [+5155 chars]"
313,"Kim Lyons","Hackers backed by Russian government reportedly breached US government agencies","A Russian government hacking group has compromised the Treasury and Commerce departments and other US government agencies. The group, known as APT29, or Cozy Bear, is also the group that officials believe targeted COVID-19 vaccine research over the summer.",https://www.theverge.com/2020/12/13/22173035/hackers-russia-breached-us-government-agencies-email-cozy-bear,https://cdn.vox-cdn.com/thumbor/G9ooK8RSWtM4hHiFYHKMRjIOXMs=/0x146:2040x1214/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/8792127/acastro_170629_1777_0008.jpg,"Cozy Bear, aka APT29, is also believed responsible for targeting COVID-19 vaccine research
Illustration by Alex Castro / The Verge
The same Russian government hacking group responsible for a securi… [+1290 chars]"
314,"Jay Peters","An algorithm put just seven medical residents on Stanford Medicine’s initial COVID-19 vaccine distribution list","An algorithm determining which Stanford Medicine employees would receive its 5,000 initial doses of the COVID-19 vaccine included just seven medical residents / fellows on the list. Stanford Medicine leadership has since apologized and promised to re-evaluate…",https://www.theverge.com/2020/12/20/22191749/stanford-medicine-covid-19-vaccine-distribution-list-algorithm-medical-residents,https://cdn.vox-cdn.com/thumbor/pvRn6WRq6J3mty-UWA1EDgq6sx8=/0x282:5908x3375/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/22186072/1292266593.jpg,"Photo by Hugh Hastings/Getty Images

 

 An algorithm determining which Stanford Medicine employees would receive its 5,000 initial doses of the COVID-19 vaccine included just seven medical resident… [+3340 chars]"
