tweet_id,username,created_at,tweet,retweet_count,place,location
5474,ohlovelia,"2021-01-06 14:18:33","@ctvottawa REMINDER: guards and prison staff can still carry the virus even if they are vaccinated and children hav… https://t.co/M6JuZTXxBs",0,NULL,"Saint John, New Brunswick"
5475,MLTF88,"2021-01-06 14:18:33","RT @ifyouseekkae: What are they distracting us from:

1) vaccine smuggling
2) POGO workers getting vaccine ahead of our healthcare workers…",0,NULL,"Cebu City, Central Visayas"
5476,shoesareunderr1,"2021-01-06 14:18:33","#pritipatel #day30oflockdown #kimjongundead Download Arkansas 2020 Full Movie 720p. https://t.co/5HGNjkYp6T",0,NULL,"Lagos, Nigeria"
5477,VinnieEsposito,"2021-01-06 14:18:33","RT @HealthNYGov: 911,000 vaccines will be distributed to providers by end of week. Total of 3,762 vaccination sites currently enrolled as p…",0,NULL,"Rochester, NY"
5478,sanjayborge29,"2021-01-06 14:18:34","RT @SaketGokhale: Exclusive:

Mystery of Bharat Biotech's Phase 1&amp;2 Covid-19 vaccine trials:

Bharat Biotech registered its Phase 1&amp;2 trial…",0,NULL,NULL
5479,scientwest,"2021-01-06 14:18:34","RT @CDCgov: DYK? Two #COVID19 #vaccines have been approved. To prevent COVID-19, @US_FDA authorized the Pfizer-BioNTech COVID-19 vaccine fo…",0,NULL,NULL
5480,_SirAsh,"2021-01-06 14:18:34","RT @adetolaov: The science is clear that it takes a few weeks for body to build immunity after vaccination, meaning it is possible for a pe…",0,NULL,"'00s grunge graveyard"
5481,treyysterlingg,"2021-01-06 14:18:34","#pritipatel #day30oflockdown #kimjongundead Download Arkansas 2020 Full Movie 720p. https://t.co/WSCdJtnJJO",0,NULL,"Lagos, Nigeria"
5482,tjniemi,"2021-01-06 14:18:34","RT @CBCNews: Dr. Michael Gallea hasn't been able to hug his mother since last March. But to ring in the new year, he was able to touch her…",0,NULL,NULL
5483,rporwal,"2021-01-06 14:18:35","RT @Amul_Coop: #Amul Topical: CoVid -19 vaccine roll out next week! https://t.co/2Obm6JQTU4",0,NULL,NULL
5484,DSHumsamvet,"2021-01-06 14:18:35","RT @SaketGokhale: Exclusive:

Mystery of Bharat Biotech's Phase 1&amp;2 Covid-19 vaccine trials:

Bharat Biotech registered its Phase 1&amp;2 trial…",0,NULL,"Bhopal, India"
5485,paulodrei,"2021-01-06 14:18:36","Of course, in Florida, the wealthy cut to the front of the line for COVID-19 vaccines. #DeathSantis
https://t.co/zGeal3QYVE",0,NULL,NULL
5486,mgmoody42,"2021-01-06 14:18:37","RT @TiffanyDCross: .@GovRicketts (R) on plans to deliver vaccines to meatpacking plants &amp; if undocumented workers would be included. “You’r…",0,NULL,"Aiken, SC"
5487,aiselovespizza,"2021-01-06 14:18:37","RT @ifyouseekkae: What are they distracting us from:

1) vaccine smuggling
2) POGO workers getting vaccine ahead of our healthcare workers…",0,NULL,"Manila, Phil "
5488,MentlHelthMatrz,"2021-01-06 14:18:37","RT @stephphilip8: "...MUSK SAYS NEITHER HE NOR HIS FAMILY
WILL TAKE COVID-19 VACCINE"
Musk: "It has diminished my faith in humanity…
The ir…",0,NULL,NULL
5489,crisreginald_,"2021-01-06 14:18:37","RT @ifyouseekkae: What are they distracting us from:

1) vaccine smuggling
2) POGO workers getting vaccine ahead of our healthcare workers…",0,NULL,Makati
5490,GautamUdayabhan,"2021-01-06 14:18:39","RT @govindraj70: 7. Vaccine Kills Youth. One more jolt to people's trust over Modi's COVID vaccine. A 19 year old boy, who was in queue for…",0,NULL,NULL
5491,BlackMoonsHowl,"2021-01-06 14:18:39","@madrid_mike As devastating as denying covid-19 is a real threat, only to catch it as the vaccine comes out?

As de… https://t.co/IHPfqLclo0",0,NULL,NULL
5492,_rcherrie,"2021-01-06 14:18:39","Everyday my hate for kier grows.",0,NULL,"Oxford | London"
5493,HeatherRoseBat2,"2021-01-06 14:18:39","RT @DorsetCouncilUK: A fake NHS text is currently circulating, telling people they're eligible to apply for the COVID-19 vaccine. 

Never s…",0,NULL,"Blandford Forum, Dorset"
5494,TheTop10News2,"2021-01-06 14:18:40","EU agency approves Moderna's COVID-19 vaccine
Source: ABC News
https://t.co/r954MtwJtR",0,NULL,NULL
5495,Dem11Chi,"2021-01-06 14:18:40","RT @CNN: These civil rights icons received the Covid-19 vaccine, and they're encouraging Black America to do the same. https://t.co/DxBJ4ix…",0,NULL,"Chicago "
5496,UABOrtho,"2021-01-06 14:18:41","RT @DrVickersUAB: I know many of you are excited to receive the COVID-19 vaccine, while others are hesitant. Seek out medical information t…",0,NULL,"Birmingham, AL"
5497,f91jones,"2021-01-06 14:18:41","Should use Old Trafford and Etihad next, you’re likely to find a load of pricks there.",0,NULL,"Liverpool, England"
5498,RAMSESPARZIALE,"2021-01-06 14:18:43","RT @FergalBowers: Moderna Covid-19 vaccine receives EMA approval via @RTENews https://t.co/vFmRhYv4C9",0,NULL,NULL
5499,BostonMermaids,"2021-01-06 14:18:43","RT @AOC: Imagine being so racist that you go out of your way to ensure that the people who prepare *your* food are unvaccinated.",0,NULL,NULL
5500,Mike_hhm,"2021-01-06 14:18:43","@SickKidsNews Grand Rounds with Dr. S. Halperin from my alma mater @DalMedSchool setting the stage for the amazing… https://t.co/kOsiOZFsLE",0,NULL,NULL
5501,AshleyS83358601,"2021-01-06 14:18:43","RT @AOC: Imagine being so racist that you go out of your way to ensure that the people who prepare *your* food are unvaccinated.",0,NULL,"Pennsylvania, USA"
5502,GautamUdayabhan,"2021-01-06 14:18:43","RT @govindraj70: ...The boy suffered serious head injuries and succumbed to his injuries on the way to hospital. 

8. Mounting Vaccine Deat…",0,NULL,NULL
5503,JenAstone,"2021-01-06 14:18:43","RT @AOC: Imagine being so racist that you go out of your way to ensure that the people who prepare *your* food are unvaccinated.",0,NULL,"Aptos, California"
5504,caterinadrocchi,"2021-01-06 14:18:45","RT @sawaayama: im not scared of the covid vaccine because i drank from the same water bottle as 40 different strangers in the pit of a twen…",0,NULL,NULL
5505,YahshuaisLord7,"2021-01-06 14:18:45","RT @real_TomThorp: .@delbigtree .@JeffereyJaxen .@patrick_layton .@Catharine_L .@BusyDrT .@btysonmd .@DrMadej .@mercola 
Investigation laun…",0,NULL,NULL
5506,abbott_tylor,"2021-01-06 14:18:46","@PaddyDurnin2 @Jak4onps4 @Imagebuffet @Liz_Wheeler Gave tax breaks to everyone, gave historically black colleges a… https://t.co/HvoVSlwDDq",0,NULL,NULL
5507,tnbcastnews,"2021-01-06 14:18:46","Australia To Bring Forward COVID-19 Vaccine Rollout

https://t.co/oE1vvZzd1U",0,NULL,"New York"
5508,TorterraGrey8,"2021-01-06 14:18:47","RT @CNN: These civil rights icons received the Covid-19 vaccine, and they're encouraging Black America to do the same. https://t.co/DxBJ4ix…",0,NULL,"Jefferson, Alabama "
5509,itsdeej,"2021-01-06 14:18:47","RT @AOC: Imagine being so racist that you go out of your way to ensure that the people who prepare *your* food are unvaccinated.",0,NULL,NULL
5510,SquidNews1,"2021-01-06 14:18:47","Dialysis patient Brian Pinker, 82, has become the first person to be vaccinated with the new Oxford-AstraZeneca Cov… https://t.co/dNgRoO6WaZ",0,NULL,NULL
5511,RedStateQueen,"2021-01-06 14:18:48","RT @AlexBerenson: 1/ Through Dec. 22, with fewer than 1 million doses of the #Covid vaccine given, @cdcgov's vaccine injury reporting syste…",0,NULL,"Dallas, TX"
5512,RoyalStatSoc,"2021-01-06 14:18:49",""The UK’s historic decision to prolong the inter-dose interval for the Pfizer/BioNTech mRNA vaccine... should be pr… https://t.co/AWlbu0EzLD",0,NULL,UK
5513,TheWorldIsASta1,"2021-01-06 14:18:49","@RonPaulInstitut 32-year-old female doctor in Coahuila has suffered seizures and become paralyzed after receiving t… https://t.co/HBgZn36ohz",0,NULL,Earth
5514,Bharat38341515,"2021-01-06 14:18:49","RT @AskAnshul: Ex UP CM Akhilesh Yadav said that he'll not get vaccinated for COVID-19 as it's a BJP vaccine.

Samajwadi Party MLC Ashutosh…",0,NULL,NULL
5515,Yeah_ThatBloke,"2021-01-06 14:18:50","RT @ne_al_: "starmer shouldn't create policy until it's closer to election-time" unless the policy is about criminalising people https://t.…",0,NULL,NULL
5516,Okhzo,"2021-01-06 14:18:51","RT @PyeparFaisal: Even the EU is paying £1.61 ($2) for the very Oxford/ AstraZeneca vaccine that Uganda is purchasing at $10 - $13. Can the…",0,NULL,NULL
5517,harisbutt142,"2021-01-06 14:18:51","RT @KaveetaJaain: Covaxin is basically a Vaccine to boost one man's Ego!

Read the thread to find out how the health and welfare of Indians…",0,NULL,"Uttar Pradesh, India"
5518,MrGutih,"2021-01-06 14:18:52","RT @abati1990: U.S. Congressman contracts COVID-19 after receiving Pfizer vaccine https://t.co/BquptY3WcT",0,NULL,NULL
5519,guccijor,"2021-01-06 14:18:52","RT @AOC: Imagine being so racist that you go out of your way to ensure that the people who prepare *your* food are unvaccinated.",0,NULL,"Ohio, USA"
5520,CrabQ,"2021-01-06 14:18:52","RT @Lee_in_Iowa: There a reason rich Republicans oppose universal health care, and it's this right here.

They always want to be first in l…",0,NULL,"Denton,TX"
5521,TheTop10News2,"2021-01-06 14:18:54","EU agency approves Moderna's COVID-19 vaccine
Source: ABC News
https://t.co/22OI5e9Zer",0,NULL,NULL
5522,TalonHorst,"2021-01-06 14:18:54","RT @meh_just_a_guy: doug ford distributed anti-carbon-tax stickers better than the COVID vaccine",0,NULL,"New Tecumseth, Ontario"
5523,CABuryandBolton,"2021-01-06 14:18:55","RT @ageukbolton: We have had word of another scam targeting people waiting for Covid-19 vaccinations. The NHS will never ask you for bank d…",0,NULL,"Across Bury & Bolton districts"
5524,danieleydmann,"2021-01-06 14:18:55","RT @talkRADIO: Julia asks Nadhim Zahawi, Minister for Covid Vaccine Deployment, if there "is there any reason why all restrictions should n…",0,NULL,NULL
5525,LeaChatham,"2021-01-06 14:18:55","Is the COVID Vaccine the Shot in the Arm We Need for Healthcare Access? https://t.co/we6I4CRR4w",0,NULL,"Livingston, MT"
5526,destiny8ball,"2021-01-06 14:18:55","RT @BusyDrT: Pfizer Jab is a contraceptive vaccine  - The original post on Health and Money News was scrubbed from the Internet even though…",0,NULL,CA
5527,myFM921,"2021-01-06 14:18:56","COVID-19: Health Unit Says County Vaccine Rollout is Progressing https://t.co/ZpChuHKvqH https://t.co/hGc3EUCT7h",0,NULL,"Alliston, Ontario"
5528,gamma_rat,"2021-01-06 14:18:56","@virtualchuck @GregMannarino So refusing a vaccine for covid with a 0.03% mortality rate automatically means you’d… https://t.co/ye8W9Ot8Tr",0,NULL,NULL
5529,kumiko_88,"2021-01-06 14:18:56","RT @applenlemontea: If you don't know how unfair the covid vaccine distribution is, you probably haven't read enough news. The news is ever…",0,NULL,เมียมโนของพี่จ้าน
5530,DigbyKale,"2021-01-06 14:18:57","Spiro Skouras: DR. ANDREW KAUFMAN: THEY WANT TO GENETICALLY MODIFY US WITH THE COVID-19 VACCINE   https://t.co/0jbf7Zfki3  *",0,NULL,NULL
5531,kbyram01,"2021-01-06 14:18:58","Are you getting the COVID vaccine?",0,NULL,"Warren, MI"
5532,TexFoodie,"2021-01-06 14:18:58","RT @Christy56074523: HUGE rate of harmful reactions to COVID vaccine – 50x higher than flu vaccine – Raw Conservative Opinions https://t.co…",0,NULL,"Texas "
5533,landon_lunty,"2021-01-06 14:18:58","RT @MakisMD: “Misinformation is circulating online”

No. @RachelNotley’s NDP doctor activist friend &amp; media darling Dr.Tehseen Ladha @Tehse…",0,NULL,NULL
5534,jim_duffee,"2021-01-06 14:18:58","RT @GuerreroDuby: Proud of my amiga Magali, and Timothy @DaytonChildrens Environmental Services hard workers at The Connors Child Health Pa…",0,NULL,"Yellow Springs, Ohio"
5535,is_putins,"2021-01-06 14:19:00","RT @ananavarro: Young, healthy Senator, who spoke at rallies packed w/thousands w/o masks, who supports Trump -who’s down-played COVID &amp; mo…",0,NULL,NULL
5536,BostonMermaids,"2021-01-06 14:19:00","RT @Marie4Congress: This virus does not see or care about nationality, borders, or religion — its devastating impact is everywhere. The Net…",0,NULL,NULL
5537,callme_Tebawnz,"2021-01-06 14:19:00","RT @ifyouseekkae: What are they distracting us from:

1) vaccine smuggling
2) POGO workers getting vaccine ahead of our healthcare workers…",0,NULL,NULL
5538,BadgerDungeon,"2021-01-06 14:19:01","RT @sailorrooscout: Be aware it typically takes a few weeks for your body to build immunity after vaccination. This means it’s possible a p…",0,NULL,"Washington, USA"
5539,ettuetcetera,"2021-01-06 14:19:02","AN UNVERIFIED widely cIrculated REQUEST, from an unknown source"UKresidents re innoculation"A plea from NHS?.Make s… https://t.co/qxdemQvRbQ",0,NULL,"Liverpool UK"
5540,MatthewCBS7,"2021-01-06 14:19:02","EU agency approves Moderna’s COVID-19 vaccine https://t.co/KeYXh8RyNu",0,NULL,"Odessa, TX"
5541,Pandypooch21,"2021-01-06 14:19:02","RT @1kilroywashere: Vaccine Minister Nadhim Zahawi (Near pointless ..my add) explains why people flying haven't been tested at airports 'Te…",0,NULL,London
5542,garyhulme1812,"2021-01-06 14:19:02","UK Parliament: 2nd Covid Vaccine should be 21 /28 Days NOT 12 Weeks. Challenge the U​.​K. Government! - Sign the Pe… https://t.co/pOwGCm2reH",0,NULL,"Bideford, England"
5543,JanisBr34481052,"2021-01-06 14:19:02","RT @paldhous: NEW for 2021: We're live with @BuzzFeedNews #COVID19 vaccine tracker. It's updating regularly, and we'll be adding more eleme…",0,NULL,NULL
5544,rob_w_ward,"2021-01-06 14:19:03","Why no one takes Libertarians seriously.",0,NULL,Ithaca/Syracuse
5545,Starryillusionz,"2021-01-06 14:19:03","RT @expatina: Welcome to America, where the rich don't need to follow any rules. https://t.co/lBGmVh9bvp",0,NULL,"Planet Reality"
5546,NiNiGoYankees,"2021-01-06 14:19:03","Thanks for nothing minority Mitch. You lost this election for us. You didn’t fight for Trump ( just the opposite) R… https://t.co/9FMVBaqd7f",0,NULL,NULL
5547,r_renforth,"2021-01-06 14:19:03","RT @JohnHanley11: V happy to provide any local advice - those with bleeding disorders or on anticoagulants should definitely receive the CO…",0,NULL,"North East, England"
5548,ImNewIndia_,"2021-01-06 14:19:03","RT @BillGates: It’s great to see India’s leadership in scientific innovation and vaccine manufacturing capability as the world works to end…",0,NULL,"New Delhi, India"
5549,ZoeYorkWrites,"2021-01-06 14:19:03","RT @TWAGordon: Does Erin O'Toole believe that the federal government (through CSC) should simply sit on its vaccine allotment for its incre…",0,NULL,"London, Ontario, Canada"
5550,CatRetweeter,"2021-01-06 14:19:03","RT @RobertaLavin: My second COVID vaccine gave me a sore arm and low-grade fever last night. I guess I was throwing off a lot of heat from…",0,NULL,"Cat Land"
5551,ELCouncil,"2021-01-06 14:19:03","The Chartered Trading Standards Institute (CTSI) has received evidence of  some fraudulent messages being sent to t… https://t.co/HAJAeyWbfK",0,NULL,"East Lothian, Scotland"
5552,Garrett_Workman,"2021-01-06 14:19:04","RT @lachlan: Gut-punch of a lede: "Local health officials are turning to online services like Eventbrite to improvise distribution schemes…",0,NULL,"Washington, DC"
5553,searchgirl40,"2021-01-06 14:19:04","Reading @beckershr COVID-19 vaccine allotment, by state https://t.co/qvjsm2P3F7",0,NULL,"Princeton, NJ"
5554,polarisbeta1,"2021-01-06 14:19:04","RT @TimothySandefur: Micromanagement is plaguing vaccine rollout https://t.co/K8P20HqtE6",0,NULL,NULL
5555,ok_rangers,"2021-01-06 14:19:06","RT @boabyperu: A virus so deadly and terrifying that PHE can’t be arsed to deliver a vaccine on Sundays or lunchtimes. Why don’t we just ge…",0,NULL,NULL
5556,bradengw,"2021-01-06 14:19:06","RT @HoustonChron: Houston Methodist announces $500 bonuses for healthcare workers who get COVID vaccine https://t.co/ruv6SCJXlm",0,NULL,"#Longboarding ordinaire"
5557,haneeeemmm,"2021-01-06 14:19:06","RT @datukhensem: Sarawak Health Department is looking for 400 healthy volunteers to take part in the Covid-19 vaccine trial 

Expected to s…",0,NULL,NULL
5558,liIUwUVert_,"2021-01-06 14:19:06",Yeah!,0,NULL,#PROTOGANG
5559,liliimone,"2021-01-06 14:19:07","RT @FifaOverHoes: You’re scared of the COVID vaccine because it was developed fast? Wait until you find out most medicine you take was deve…",0,NULL,"World "
5560,PaulSmith061059,"2021-01-06 14:19:07","RT @BillEtheridgeuk: I can’t believe that prosecuting people for holding a point of view is actually being discussed in the UK",0,NULL,"Chesterfield, England"
5561,GautamUdayabhan,"2021-01-06 14:19:08","RT @govindraj70: 10. Vaccine toll mounts. In a tragic incident, a family has claimed their 89 year old Asthmatic mother died because of COV…",0,NULL,NULL
5562,GYMObrad,"2021-01-06 14:19:08","Raceland-Worthington Ind. superintendent pleasantly surprised with 70% opt-in response from staff to receive COVID-… https://t.co/Lzist44uQ7",0,NULL,"Louisville, KY"
5563,newsfilterio,"2021-01-06 14:19:08","Novavax Has Covid-19 Vaccine News Coming Out Soon. That Could Be Good for the Stock. $MRNA $PFE $NVAX https://t.co/1tIaPk2tXd",0,NULL,"New York, NY"
5564,kahnsaad9,"2021-01-06 14:19:08","UK Parliament: 2nd Covid Vaccine should be 21 /28 Days NOT 12 Weeks. Challenge the U​.​K. Government! - Sign the Pe… https://t.co/HB5rmi6m2v",0,NULL,NULL
